ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1699	"ENSG00000144840.10"	"RABL3"	chr3	-	120694152	120694224	120698422	120698573	120690448	120690487	120705999	120706114	1699	16,8	8,8	1,2	1,0	198	171	0.0064873951803	0.07303543734524062	0.633,0.463	0.463,1.0	-0.183
1707	"ENSG00000185798.8"	"WDR53"	chr3	-	196560995	196561491	196566876	196567307	196554176	196554807	196568518	196568554	1707	7,6	11,24	1,5	4,11	198	198	0.875585596238	1.0	0.389,0.2	0.2,0.312	0.038
1722	"ENSG00000007541.17"	"PIGQ"	chr16	+	580182	580263	580857	580972	579068	579180	582247	582309	1722	11,15	9,8	19,7	16,22	180	198	0.0911256881521	0.4110108839059448	0.573,0.673	0.566,0.259	0.211
1726	"ENSG00000233184.9"	"DPH5-DT"	chr1	+	101077362	101077508	101083460	101083574	101075394	101075716	101086851	101087265	1726	3,0	1,1	1,1	6,1	198	198	0.328293990404	0.8588581650280337	0.75,0.0	0.143,0.5	0.053
1731	"ENSG00000291096.1"	"ENSG00000291096"	chr3	-	125931637	125931752	125932649	125932709	125930556	125930629	125933574	125933696	1731	3,0	1,1	1,0	3,0	159	198	1	1.0	0.789,0.0	0.293,NA	0.102
1745	"ENSG00000109805.10"	"NCAPG"	chr4	+	17815273	17815358	17817260	17817453	17814852	17814998	17817938	17818088	1745	26,13	9,9	2,0	0,0	184	198	1	1.0	0.757,0.609	1.0,NA	-0.317
1762	"ENSG00000070371.16"	"CLTCL1"	chr22	-	19235695	19235869	19239274	19239388	19234508	19234706	19242774	19242936	1762	5,3	5,7	2,1	3,3	198	198	0.557071028148	1.0	0.5,0.3	0.4,0.25	0.075
1764	"ENSG00000096717.12"	"SIRT1"	chr10	+	67888881	67889123	67891401	67891554	67887416	67887533	67906789	67906937	1764	3,9	7,4	1,1	10,6	198	198	0.00244930985548	0.03636112011928119	0.3,0.692	0.091,0.143	0.379
1765	"ENSG00000267855.6"	"NDUFA7"	chr19	-	8316495	8316645	8320856	8320906	8311411	8311595	8321307	8321375	1765	27,17	42,24	13,3	8,5	149	198	0.243997305749	0.7330387033082983	0.461,0.485	0.683,0.444	-0.091
1771	"ENSG00000121578.13"	"B4GALT4"	chr3	-	119229846	119230244	119235144	119235227	119226808	119227041	119236852	119237070	1771	0,1	13,18	0,0	14,14	182	198	1	1.0	0.0,0.057	0.0,0.0	0.029
1774	"ENSG00000227500.11"	"SCAMP4"	chr19	+	1918126	1918283	1918888	1918990	1917693	1917822	1923069	1923187	1774	3,2	8,6	2,8	1,0	198	198	4.35030979062e-06	0.00030508301563896386	0.273,0.25	0.667,1.0	-0.572
1775	"ENSG00000168003.19"	"SLC3A2"	chr11	+	62882504	62882618	62882666	62882807	62881698	62882066	62882907	62882999	1775	1,0	7,1	8,11	2,1	198	198	1	1.0	0.125,0.0	0.8,0.917	-0.796
1778	"ENSG00000163539.18"	"CLASP2"	chr3	-	33663444	33663515	33684358	33684456	33644756	33644903	33687059	33687135	1778	30,35	6,3	27,28	7,1	197	170	0.838101407405	1.0	0.812,0.91	0.769,0.96	-0.004
1779	"ENSG00000273217.1"	"ENSG00000273217"	chr5	-	131561977	131562047	131592382	131592466	131548046	131548190	131603270	131603327	1779	6,2	4,4	4,7	3,0	183	169	0.0560561151417	0.3206999850475153	0.581,0.316	0.552,1.0	-0.328
1783	"ENSG00000013375.17"	"PGM3"	chr6	-	83175961	83176060	83181735	83181931	83174373	83174487	83182844	83182978	1783	13,9	17,19	12,8	12,9	198	198	0.279015896876	0.7842854539516899	0.433,0.321	0.5,0.471	-0.108
1785	"ENSG00000168038.11"	"ULK4"	chr3	-	41754360	41754488	41789660	41789843	41717727	41717861	41800131	41800293	1785	4,0	0,0	1,1	1,3	198	198	1	1.0	1.0,NA	0.5,0.25	0.625
1789	"ENSG00000160058.19"	"BSDC1"	chr1	-	32381213	32381268	32386778	32386895	32378723	32378839	32394079	32394140	1789	16,20	10,5	6,8	3,11	198	154	0.150005369377	0.5584103990164349	0.554,0.757	0.609,0.361	0.17
1790	"ENSG00000160058.19"	"BSDC1"	chr1	-	32383829	32383939	32386778	32386895	32381213	32381268	32394079	32394140	1790	16,20	26,29	6,8	22,8	198	198	0.518343565551	1.0	0.381,0.408	0.214,0.5	0.037
1791	"ENSG00000160058.19"	"BSDC1"	chr1	-	32383829	32383997	32386778	32386895	32381213	32381268	32394079	32394140	1791	16,20	26,29	6,8	22,8	198	198	0.518343565551	1.0	0.381,0.408	0.214,0.5	0.037
1794	"ENSG00000104381.14"	"GDAP1"	chr8	+	74351273	74351321	74360136	74360310	74350402	74350578	74361883	74361978	1794	4,6	7,4	7,5	11,21	147	198	0.156993888141	0.5660111323690448	0.435,0.669	0.462,0.243	0.2
1796	"ENSG00000124508.17"	"BTN2A2"	chr6	+	26385014	26385362	26388012	26388294	26383791	26383915	26390004	26390211	1796	12,6	4,3	10,5	7,2	198	198	0.534968105423	1.0	0.75,0.667	0.588,0.714	0.057
1797	"ENSG00000197056.11"	"ZMYM1"	chr1	+	35093319	35093441	35093913	35094083	35078993	35079219	35095818	35095891	1797	0,0	5,3	0,1	3,0	198	198	1	1.0	0.0,0.0	0.0,1.0	-0.5
1798	"ENSG00000115020.17"	"PIKFYVE"	chr2	+	208273583	208273733	208288728	208288818	208271510	208271691	208298640	208298779	1798	2,0	7,4	10,2	16,12	198	189	0.0384139504103	0.25855086127551763	0.214,0.0	0.374,0.137	-0.149
1800	"ENSG00000116984.15"	"MTR"	chr1	+	236831965	236832078	236835546	236835687	236829188	236829268	236838413	236838599	1800	18,14	10,13	13,7	5,7	198	198	0.699730607889	1.0	0.643,0.519	0.722,0.5	-0.03
1801	"ENSG00000134574.12"	"DDB2"	chr11	+	47216857	47217049	47232813	47232959	47216335	47216472	47234572	47234672	1801	24,16	8,21	11,4	7,3	198	198	0.961616499733	1.0	0.75,0.432	0.611,0.571	0.0
1802	"ENSG00000025293.17"	"PHF20"	chr20	+	35782327	35782609	35800093	35800173	35772025	35772079	35801490	35801605	1802	1,0	2,1	2,0	1,0	198	179	1	1.0	0.311,0.0	0.644,NA	-0.489
1803	"ENSG00000049618.25"	"ARID1B"	chr6	+	157110471	157110561	157133027	157133207	157084661	157084905	157148623	157148951	1803	4,8	0,13	2,2	2,0	189	198	0.210413626479	0.6727047411255088	1.0,0.392	0.512,1.0	-0.06
1805	"ENSG00000162961.14"	"DPY30"	chr2	-	31883385	31883462	31891991	31892134	31869847	31869952	31917925	31918037	1805	9,20	9,4	4,3	0,0	198	176	4.02876104161e-05	0.0016843320200884886	0.471,0.816	1.0,1.0	-0.357
1807	"ENSG00000084623.12"	"EIF3I"	chr1	+	32226170	32226283	32226402	32226530	32224409	32224475	32228498	32228609	1807	130,86	106,94	60,28	53,41	198	198	0.496238806671	1.0	0.551,0.478	0.531,0.406	0.046
1808	"ENSG00000084623.12"	"EIF3I"	chr1	+	32226170	32226320	32226402	32226530	32224409	32224475	32228498	32228609	1808	130,85	106,94	58,28	53,41	198	198	0.455813168718	1.0	0.551,0.475	0.523,0.406	0.048
1811	"ENSG00000165219.23"	"GAPVD1"	chr9	+	125301982	125302826	125305062	125305149	125298885	125299106	125307412	125307547	1811	36,29	17,16	23,24	26,7	198	186	0.683091150017	1.0	0.665,0.63	0.454,0.763	0.039
1812	"ENSG00000134668.13"	"SPOCD1"	chr1	-	31801663	31801705	31813950	31815372	31800440	31800617	31815960	31816022	1812	1,1	7,10	0,2	10,6	198	141	0.324356634142	0.8536940951872978	0.092,0.066	0.0,0.192	-0.017
1825	"ENSG00000059588.10"	"TARBP1"	chr1	-	234398381	234398553	234400852	234400948	234393645	234393837	234401180	234401262	1825	1,3	7,20	4,5	26,15	195	198	0.419283510701	0.9615214686328839	0.127,0.132	0.135,0.253	-0.065
1828	"ENSG00000135365.17"	"PHF21A"	chr11	-	45945839	45946003	45946075	45946098	45938156	45938312	45948885	45948946	1828	0,0	8,7	1,0	6,1	122	198	1	1.0	0.0,0.0	0.213,0.0	-0.106
1833	"ENSG00000168066.22"	"SF1"	chr11	-	64765950	64766155	64766899	64767079	64764605	64765518	64767191	64767251	1833	5,2	1,0	4,7	1,0	198	198	1	1.0	0.833,1.0	0.8,1.0	0.016
1834	"ENSG00000168066.22"	"SF1"	chr11	-	64771463	64771537	64773429	64773505	64770255	64770408	64776497	64776626	1834	31,24	0,0	9,31	1,3	175	173	0.0614906658825	0.3384734888778172	1.0,1.0	0.899,0.911	0.095
1836	"ENSG00000150938.10"	"CRIM1"	chr2	+	36522091	36522313	36537351	36537546	36517326	36517542	36544375	36544498	1836	31,20	28,28	13,11	8,8	198	198	0.178532441211	0.6140379541264482	0.525,0.417	0.619,0.579	-0.128
1837	"ENSG00000135317.14"	"SNX14"	chr6	-	85530191	85530275	85533598	85533800	85528261	85528362	85536791	85536924	1837	28,24	14,18	10,13	14,5	198	183	0.66001721137	1.0	0.649,0.552	0.398,0.706	0.048
1838	"ENSG00000135317.14"	"SNX14"	chr6	-	85549722	85549879	85557975	85558060	85548300	85548376	85565331	85565419	1838	1,8	16,27	2,0	13,16	184	198	0.0205882576739	0.16890140446437207	0.063,0.242	0.142,0.0	0.082
1839	"ENSG00000135317.14"	"SNX14"	chr6	-	85557975	85558060	85565331	85565419	85549722	85549879	85567533	85567577	1839	13,13	11,13	8,5	3,6	187	184	0.547623418068	1.0	0.538,0.496	0.724,0.451	-0.071
1840	"ENSG00000135317.14"	"SNX14"	chr6	-	85557975	85558060	85567533	85567577	85549722	85549879	85572136	85572215	1840	3,7	19,16	5,4	7,10	143	184	0.297868188249	0.8094568015666576	0.169,0.36	0.479,0.34	-0.145
1849	"ENSG00000135317.14"	"SNX14"	chr6	-	85565331	85565419	85567533	85567577	85557975	85558060	85572136	85572215	1849	3,7	1,11	5,4	1,5	143	187	0.478812929333	1.0	0.797,0.454	0.867,0.511	-0.064
1850	"ENSG00000183431.12"	"SF3A3"	chr1	-	37978719	37978827	37978987	37979055	37976883	37976953	37979464	37979533	1850	20,15	47,39	6,3	16,9	167	198	0.681433982638	1.0	0.335,0.313	0.308,0.283	0.029
1855	"ENSG00000251136.11"	"RIPK2-DT"	chr8	-	89629153	89629251	89725517	89725641	89616928	89617156	89757044	89757383	1855	2,0	0,0	4,0	0,1	198	197	1	1.0	1.0,NA	1.0,0.0	0.5
1856	"ENSG00000196776.17"	"CD47"	chr3	-	108049618	108049651	108050577	108050602	108047078	108047292	108051938	108051970	1856	21,16	2,9	13,8	2,0	124	132	0.0187309340848	0.16040636055705546	0.918,0.654	0.874,1.0	-0.151
1858	"ENSG00000198836.11"	"OPA1"	chr3	+	193617177	193617285	193617783	193617837	193615673	193615770	193618868	193618936	1858	110,127	10,3	69,59	5,1	198	153	0.505906010119	1.0	0.895,0.97	0.914,0.979	-0.014
1859	"ENSG00000198836.11"	"OPA1"	chr3	+	193626091	193626202	193628508	193628616	193618868	193618936	193631611	193631665	1859	59,55	2,0	35,22	1,5	198	198	0.0135357659484	0.12850111428743058	0.967,1.0	0.972,0.815	0.09
1861	"ENSG00000176978.15"	"DPP7"	chr9	-	137113205	137113287	137113356	137113478	137112952	137113119	137113864	137114028	1861	1,0	44,23	1,0	14,11	198	181	1	1.0	0.02,0.0	0.061,0.0	-0.02
1862	"ENSG00000176978.15"	"DPP7"	chr9	-	137113205	137113287	137113356	137113496	137112952	137113119	137113864	137114028	1862	36,23	44,23	13,7	14,11	198	181	0.751322352752	1.0	0.428,0.478	0.459,0.368	0.039
1863	"ENSG00000176978.15"	"DPP7"	chr9	-	137113205	137113287	137113360	137113496	137112952	137113119	137113864	137114028	1863	37,23	44,23	12,7	14,11	198	181	0.604434402092	1.0	0.435,0.478	0.439,0.368	0.053
1864	"ENSG00000060762.20"	"MPC1"	chr6	-	166366968	166367184	166368732	166368961	166366794	166366891	166370217	166370221	1864	1,0	0,0	0,0	1,0	198	198	1	1.0	1.0,NA	0.0,NA	1.0
1866	"ENSG00000005249.14"	"PRKAR2B"	chr7	+	107128211	107128295	107140846	107140953	107121951	107122004	107146307	107146461	1866	0,3	3,3	0,2	6,4	183	198	0.316530096041	0.8381686099794569	0.0,0.52	0.0,0.351	0.085
1867	"ENSG00000005249.14"	"PRKAR2B"	chr7	+	107140846	107140953	107146307	107146461	107128211	107128295	107150921	107151023	1867	1,2	0,2	3,6	6,4	198	198	0.121479497017	0.4917996769366071	1.0,0.5	0.333,0.6	0.283
1868	"ENSG00000183117.20"	"CSMD1"	chr8	-	3096848	3097037	3106527	3106641	3091515	3091662	3107717	3107798	1868	3,2	1,0	7,10	9,3	198	198	0.00251520176169	0.03636112011928119	0.75,1.0	0.438,0.769	0.271
1870	"ENSG00000142166.15"	"IFNAR1"	chr21	+	33340998	33341174	33343267	33343422	33335523	33335647	33343534	33343676	1870	4,3	2,6	4,3	2,3	198	198	0.5522312338	1.0	0.667,0.333	0.667,0.5	-0.084
1913	"ENSG00000196305.19"	"IARS1"	chr9	-	92229000	92229126	92240855	92240961	92223345	92223489	92242153	92242330	1913	45,28	40,41	20,6	9,8	198	198	0.313115781975	0.8321683496499389	0.529,0.406	0.69,0.429	-0.092
1916	"ENSG00000169762.17"	"TAPT1"	chr4	-	16202461	16202580	16213767	16213898	16191360	16191523	16226258	16226471	1916	11,10	9,8	5,0	4,3	198	198	0.196187135888	0.6442761834146706	0.55,0.556	0.556,0.0	0.275
1917	"ENSG00000166473.19"	"PKD1L2"	chr16	-	81177806	81177983	81179644	81179786	81175604	81175750	81181150	81181327	1917	0,0	1,0	0,4	0,0	198	198	1	1.0	0.0,NA	NA,1.0	-1.0
1918	"ENSG00000125347.15"	"IRF1"	chr5	-	132485666	132485716	132486250	132486373	132484361	132484497	132486556	132486686	1918	1,2	0,0	3,1	4,1	198	149	1.11234968646e-05	0.0005898166386253757	1.0,1.0	0.361,0.429	0.605
1920	"ENSG00000162946.24"	"DISC1"	chr1	+	231701954	231702024	231749925	231750076	231693825	231694805	231767139	231767269	1920	0,1	0,0	3,1	3,0	169	198	1	1.0	NA,1.0	0.54,1.0	0.23
1921	"ENSG00000162946.24"	"DISC1"	chr1	+	231749925	231750076	231767139	231767269	231701954	231702024	231770834	231771070	1921	0,1	0,0	1,0	3,1	198	198	1	1.0	NA,1.0	0.25,0.0	0.875
1924	"ENSG00000157353.17"	"FCSK"	chr16	+	70463622	70463774	70465125	70465176	70463168	70463272	70466131	70466257	1924	13,13	17,11	1,2	7,1	198	150	0.184670963053	0.6243774085182301	0.367,0.472	0.098,0.602	0.07
1926	"ENSG00000151090.20"	"THRB"	chr3	-	24228937	24229001	24318357	24318494	24190073	24190334	24337299	24337371	1926	3,1	9,6	2,1	3,2	198	163	0.682647973583	1.0	0.215,0.121	0.354,0.292	-0.155
1930	"ENSG00000151090.20"	"THRB"	chr3	-	24297225	24297371	24318357	24318494	24228937	24229001	24337299	24337371	1930	3,1	0,0	2,1	1,0	198	198	1	1.0	1.0,1.0	0.667,1.0	0.166
1932	"ENSG00000078124.13"	"ACER3"	chr11	+	76958978	76959031	76959076	76959200	76926556	76926667	76976288	76976341	1932	14,8	0,0	13,4	0,1	152	198	1	1.0	1.0,1.0	1.0,0.839	0.081
1935	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343736	41343822	41342736	41342836	41344029	41344128	1935	85,90	59,50	66,66	30,34	198	185	0.240279102063	0.7265184532475132	0.574,0.627	0.673,0.645	-0.058
1936	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41343822	41344029	41344128	41343215	41343351	41344238	41344399	1936	46,37	95,56	44,28	52,53	185	198	0.425620471773	0.9678858845549184	0.341,0.414	0.475,0.361	-0.04
1939	"ENSG00000159023.23"	"EPB41"	chr1	+	28993329	28993542	28997214	28997319	28987430	28987905	29011864	29011907	1939	6,6	6,1	3,1	6,5	198	198	0.0188886974713	0.16040636055705546	0.5,0.857	0.333,0.167	0.428
1940	"ENSG00000159023.23"	"EPB41"	chr1	+	29058588	29058645	29060421	29060484	29053103	29053312	29064981	29065158	1940	1,2	1,12	2,1	4,0	156	162	0.198190707074	0.648636342827182	0.509,0.148	0.342,1.0	-0.343
1942	"ENSG00000159023.23"	"EPB41"	chr1	+	29064981	29065158	29097806	29097935	29053103	29053312	29109335	29109437	1942	0,1	3,5	0,1	7,2	198	198	1	1.0	0.0,0.167	0.0,0.333	-0.083
1943	"ENSG00000159023.23"	"EPB41"	chr1	+	29097806	29097935	29109335	29109437	29064981	29065158	29112367	29112448	1943	0,1	5,5	1,2	3,4	198	198	0.030064789778	0.21660506533905544	0.0,0.167	0.25,0.333	-0.208
1944	"ENSG00000169231.13"	"THBS3"	chr1	-	155203512	155203539	155204854	155204957	155203222	155203305	155205059	155205316	1944	5,2	0,5	4,2	0,0	198	126	0.00452961494627	0.05595103916585784	1.0,0.203	1.0,1.0	-0.398
1945	"ENSG00000115459.18"	"ELMOD3"	chr2	+	85377343	85377474	85387097	85387225	85371085	85371209	85389750	85389827	1945	5,2	7,1	1,1	0,0	198	198	2.43584813153e-06	0.00022064724324775918	0.417,0.667	1.0,1.0	-0.458
1946	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51984046	51984158	51985206	51985271	51978258	51978374	51985360	51985465	1946	2,0	14,13	0,1	9,4	198	164	0.565898581425	1.0	0.106,0.0	0.0,0.172	-0.033
1947	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51984046	51984158	51985360	51985465	51978258	51978374	51985851	51985946	1947	2,0	45,29	0,0	13,7	198	198	0.453494976917	1.0	0.043,0.0	0.0,0.0	0.021
1948	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51984060	51984158	51985206	51985271	51978258	51978374	51985360	51985465	1948	2,0	14,13	0,1	9,4	197	164	0.568355954605	1.0	0.106,0.0	0.0,0.172	-0.033
1949	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51984060	51984158	51985360	51985465	51978258	51978374	51985851	51985946	1949	2,0	45,29	0,0	13,7	197	198	0.451661962725	1.0	0.043,0.0	0.0,0.0	0.021
1950	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51985360	51985465	51985851	51985946	51984046	51984158	51986254	51986331	1950	2,0	28,27	0,1	3,2	198	194	0.370638957463	0.9115034994621743	0.065,0.0	0.0,0.329	-0.132
1951	"ENSG00000130733.11"	"YIPF2"	chr19	-	10927629	10927769	10927798	10927959	10925685	10925773	10928379	10928440	1951	42,44	32,20	6,12	3,5	198	198	0.413425429372	0.9551401524492328	0.568,0.688	0.667,0.706	-0.059
1952	"ENSG00000109861.17"	"CTSC"	chr11	-	88309162	88309318	88312387	88312554	88300529	88300645	88334936	88335082	1952	3,1	7,3	16,7	24,11	198	198	0.260992184557	0.7527549506814775	0.3,0.25	0.4,0.389	-0.119
1953	"ENSG00000004487.18"	"KDM1A"	chr1	+	23081445	23081573	23082292	23082366	23077227	23077360	23083178	23083638	1953	0,1	19,16	0,0	14,20	198	173	1	1.0	0.0,0.052	0.0,0.0	0.026
1955	"ENSG00000188343.14"	"CIBAR1"	chr8	+	93707201	93707281	93708010	93708016	93704908	93705010	93709770	93709875	1955	0,1	9,11	0,0	10,3	179	105	1	1.0	0.0,0.051	0.0,0.0	0.025
1956	"ENSG00000096070.19"	"BRPF3"	chr6	+	36222167	36222265	36225266	36225364	36217916	36218010	36228901	36229056	1956	5,2	1,1	2,0	1,0	197	197	1	1.0	0.833,0.667	0.667,NA	0.083
1958	"ENSG00000158545.16"	"ZC3H18"	chr16	+	88608933	88609051	88611267	88611536	88599790	88599948	88622196	88622388	1958	4,8	6,7	3,4	1,2	198	198	0.128116781404	0.5119961080373089	0.4,0.533	0.75,0.667	-0.242
1959	"ENSG00000108848.16"	"LUC7L3"	chr17	+	50737286	50737479	50738136	50738199	50736959	50737026	50740305	50740345	1959	7,6	0,2	10,11	3,2	198	162	0.132891922101	0.5255202016290672	1.0,0.711	0.732,0.818	0.081
1960	"ENSG00000108848.16"	"LUC7L3"	chr17	+	50737286	50737479	50738140	50738199	50736959	50737026	50740305	50740345	1960	7,6	0,1	10,11	1,1	198	158	0.15544545714	0.5613595080105648	1.0,0.827	0.889,0.898	0.02
1961	"ENSG00000126391.14"	"FRMD8"	chr11	+	65389360	65389528	65393572	65393674	65387036	65387121	65394040	65394099	1961	13,9	7,3	16,19	8,4	198	198	0.626141630982	1.0	0.65,0.75	0.667,0.826	-0.046
1962	"ENSG00000126391.14"	"FRMD8"	chr11	+	65389384	65389528	65393572	65393674	65387036	65387121	65394040	65394099	1962	0,2	7,3	3,2	8,4	198	198	0.0907245551778	0.4109066311594525	0.0,0.4	0.273,0.333	-0.103
1963	"ENSG00000177556.12"	"ATOX1"	chr5	-	151746278	151746449	151751703	151751779	151742821	151742959	151758545	151758631	1963	84,71	68,65	74,33	64,50	175	198	0.302024159357	0.8136313784908524	0.583,0.553	0.567,0.428	0.071
1964	"ENSG00000085382.12"	"HACE1"	chr6	-	104811310	104811393	104833041	104833173	104796928	104797025	104843222	104843298	1964	2,3	1,2	5,9	7,5	198	182	0.469703467856	1.0	0.648,0.58	0.396,0.623	0.104
1965	"ENSG00000085382.12"	"HACE1"	chr6	-	104833041	104833173	104843222	104843298	104811310	104811393	104849141	104849246	1965	1,4	8,3	2,3	3,0	175	198	0.0762887490295	0.37693577361393865	0.124,0.601	0.43,1.0	-0.352
1966	"ENSG00000135535.17"	"CD164"	chr6	-	109370410	109370467	109376073	109376112	109366517	109369017	109377899	109377971	1966	44,36	39,28	15,9	14,9	138	156	0.687164919508	1.0	0.561,0.592	0.548,0.531	0.037
1967	"ENSG00000261832.6"	"ENSG00000261832"	chr16	-	28487661	28487741	28488590	28488662	28487455	28487541	28489289	28489386	1967	35,24	25,17	0,3	6,1	171	179	0.152111204873	0.5613595080105648	0.594,0.596	0.0,0.758	0.216
1974	"ENSG00000170632.14"	"ARMC10"	chr7	+	103086868	103086937	103092476	103092653	103086629	103086764	103097276	103097348	1974	0,0	12,24	1,0	10,7	168	198	1	1.0	0.0,0.0	0.105,0.0	-0.052
1976	"ENSG00000104763.20"	"ASAH1"	chr8	-	18069791	18069872	18071299	18071390	18067219	18067298	18075540	18075587	1976	65,69	51,48	27,17	17,8	190	180	0.331961223425	0.8632580140262559	0.547,0.577	0.601,0.668	-0.073
1977	"ENSG00000104763.20"	"ASAH1"	chr8	-	18069791	18069878	18071299	18071390	18067219	18067298	18075540	18075587	1977	65,69	55,48	27,17	17,8	190	186	0.268444562085	0.765514946420207	0.536,0.585	0.609,0.675	-0.082
1978	"ENSG00000141699.11"	"RETREG3"	chr17	-	42586764	42586891	42587833	42587864	42586052	42586137	42592055	42592162	1978	14,6	27,26	4,3	4,12	130	198	0.788355689425	1.0	0.441,0.26	0.604,0.276	-0.089
1980	"ENSG00000223812.8"	"PYDC2-AS1"	chr3	+	191473550	191473688	191546050	191546115	191425527	191425604	191557261	191557384	1980	0,0	0,1	0,2	4,3	198	164	1	1.0	NA,0.0	0.0,0.356	-0.178
1982	"ENSG00000223812.8"	"PYDC2-AS1"	chr3	+	191546050	191546115	191557261	191557384	191425527	191425604	191559677	191559750	1982	0,1	3,1	3,6	5,7	164	198	0.0046008897645	0.056510363548152545	0.0,0.547	0.42,0.509	-0.191
1984	"ENSG00000223812.8"	"PYDC2-AS1"	chr3	+	191546050	191546115	191559677	191559754	191425527	191425604	191569599	191569824	1984	0,1	2,0	3,3	3,0	164	176	0.829466982797	1.0	0.0,1.0	0.518,1.0	-0.259
1985	"ENSG00000223812.8"	"PYDC2-AS1"	chr3	+	191546050	191546115	191557261	191557384	191531649	191531707	191559677	191559754	1985	0,0	2,1	0,4	4,3	164	198	0.00983389854245	0.10278315111195338	0.0,0.0	0.0,0.617	-0.308
1987	"ENSG00000223812.8"	"PYDC2-AS1"	chr3	+	191557261	191557384	191568205	191568341	191425524	191425604	191569599	191569824	1987	1,0	0,0	1,4	0,5	198	198	1	1.0	1.0,NA	1.0,0.444	0.278
1989	"ENSG00000223812.8"	"PYDC2-AS1"	chr3	+	191557261	191557384	191559677	191559754	191546050	191546115	191569599	191569824	1989	0,0	2,0	1,0	3,3	198	176	1	1.0	0.0,NA	0.229,0.0	-0.115
1990	"ENSG00000223812.8"	"PYDC2-AS1"	chr3	+	191559677	191559750	191568205	191568341	191557261	191557384	191569599	191569824	1990	2,0	0,0	1,2	0,5	172	198	1	1.0	1.0,NA	1.0,0.315	0.343
1991	"ENSG00000223812.8"	"PYDC2-AS1"	chr3	+	191559677	191559754	191568205	191568341	191557261	191557384	191569599	191569824	1991	4,0	0,0	4,2	0,5	176	198	1	1.0	1.0,NA	1.0,0.31	0.345
1992	"ENSG00000223812.8"	"PYDC2-AS1"	chr3	+	191559677	191559969	191568205	191568341	191557261	191557384	191569599	191569824	1992	2,1	0,0	4,3	0,5	198	198	0.00451221465929	0.05595103916585784	1.0,1.0	1.0,0.375	0.312
1996	"ENSG00000198453.15"	"ZNF568"	chr19	+	36976326	36976367	36979003	36979126	36974419	36974466	36991175	36991299	1996	1,0	0,1	1,0	0,0	140	198	1	1.0	1.0,0.0	1.0,NA	-0.5
1998	"ENSG00000043514.17"	"TRIT1"	chr1	-	39844530	39844640	39847219	39847297	39844100	39844218	39847547	39847660	1998	11,6	11,13	5,2	10,14	177	198	0.103153693763	0.44000770223411373	0.528,0.34	0.359,0.138	0.186
