ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
722	"ENSG00000110721.7"	"CHKA"	chr11	-	67842183	67842297	67848870	67848924	67838190	67838324	67864485	67864597	722	9,7	27,22	6,8	33,11	153	198	1	1.0	0.301,0.292	0.19,0.485	-0.041
723	"ENSG00000173715.11"	"C11orf80"	chr11	+	66515849	66515988	66523823	66523976	66512206	66512390	66526513	66526567	723	5,4	7,7	0,3	5,1	198	198	0.411613758443	0.8802568792555805	0.417,0.364	0.0,0.75	0.015
724	"ENSG00000173715.11"	"C11orf80"	chr11	+	66555630	66555740	66563751	66563835	66526513	66526567	66568111	66568167	724	6,6	5,18	7,2	5,3	198	183	0.344576554169	0.8188032813158593	0.526,0.236	0.564,0.381	-0.091
725	"ENSG00000174483.15"	"BBS1"	chr11	+	66278675	66278710	66281876	66282149	66278483	66278560	66283010	66283057	725	3,2	9,13	2,0	9,5	134	198	0.132470467624	0.4844800901197344	0.33,0.185	0.247,0.0	0.134
726	"ENSG00000174483.15"	"BBS1"	chr11	+	66281876	66282149	66283010	66283057	66278675	66278710	66283163	66283202	726	2,7	2,5	6,4	0,4	198	146	0.190832418611	0.5774432364449482	0.424,0.508	1.0,0.424	-0.246
727	"ENSG00000126391.9"	"FRMD8"	chr11	+	65156831	65156999	65161043	65161145	65154507	65154592	65161511	65161570	727	13,9	7,3	16,19	8,4	198	198	0.626141630982	1.0	0.65,0.75	0.667,0.826	-0.046
728	"ENSG00000126391.9"	"FRMD8"	chr11	+	65156855	65156999	65161043	65161145	65154507	65154592	65161511	65161570	728	0,2	7,3	3,2	8,4	198	198	0.0907245551778	0.3794182143405904	0.0,0.4	0.273,0.333	-0.103
729	"ENSG00000149809.10"	"TM7SF2"	chr11	+	64880282	64880337	64880691	64880886	64879986	64880183	64880962	64881066	729	11,26	60,48	7,13	39,23	154	198	0.935865193516	1.0	0.191,0.411	0.188,0.421	-0.004
730	"ENSG00000149809.10"	"TM7SF2"	chr11	+	64880282	64880337	64880840	64880886	64879986	64880183	64880962	64881066	730	11,26	36,29	7,13	25,11	154	145	0.954593042687	1.0	0.223,0.458	0.209,0.527	-0.027
731	"ENSG00000149809.10"	"TM7SF2"	chr11	+	64880691	64880886	64880962	64881066	64880282	64880337	64882184	64882304	731	31,42	100,82	28,17	47,30	198	198	0.173481071039	0.5498800464380973	0.237,0.339	0.373,0.362	-0.079
732	"ENSG00000168066.16"	"SF1"	chr11	-	64533422	64533627	64534371	64534551	64532077	64532990	64534663	64534723	732	5,2	1,0	4,7	1,0	198	198	1	1.0	0.833,1.0	0.8,1.0	0.016
734	"ENSG00000072518.16"	"MARK2"	chr11	+	63673559	63673586	63675731	63675776	63672257	63672515	63676348	63678491	734	2,2	18,15	3,1	4,2	126	144	0.0796850952067	0.35667354116481376	0.113,0.132	0.462,0.364	-0.291
735	"ENSG00000168003.12"	"SLC3A2"	chr11	+	62649976	62650090	62650138	62650279	62649170	62649538	62650379	62650471	735	1,0	7,1	8,11	2,1	198	198	1	1.0	0.125,0.0	0.8,0.917	-0.796
736	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62529376	62530338	62530498	62529015	62529132	62532653	62532704	736	112,71	135,120	26,17	33,24	198	198	0.839582932316	1.0	0.453,0.372	0.441,0.415	-0.016
737	"ENSG00000168002.7"	"POLR2G"	chr11	+	62530013	62530338	62530338	62530498	62529266	62529376	62532653	62532704	737	5,2	312,282	3,0	55,58	198	198	0.409963973084	0.8802568792555805	0.016,0.007	0.052,0.0	-0.014
738	"ENSG00000011347.5"	"SYT7"	chr11	-	61309682	61310051	61313502	61313727	61300460	61300596	61314648	61314780	738	3,3	1,1	3,1	0,0	198	198	0.0901352127184	0.3780821347858635	0.75,0.75	1.0,1.0	-0.25
739	"ENSG00000011347.5"	"SYT7"	chr11	-	61313502	61313727	61314648	61314780	61300460	61300596	61318855	61318935	739	4,8	3,1	0,1	4,1	198	198	0.000238967835883	0.0058735778609137375	0.571,0.889	0.0,0.5	0.48
741	"ENSG00000256591.1"	"RP11-286N22.8"	chr11	+	61205096	61205320	61205475	61205585	61197621	61197654	61213412	61213703	741	32,22	34,23	18,6	15,12	198	198	0.764416611968	1.0	0.485,0.489	0.545,0.333	0.048
742	"ENSG00000256591.1"	"RP11-286N22.8"	chr11	+	61205475	61205585	61213412	61213703	61205096	61205320	61249253	61249390	742	19,35	0,1	19,16	0,0	198	198	1	1.0	1.0,0.972	1.0,1.0	-0.014
743	"ENSG00000149532.11"	"CPSF7"	chr11	-	61188525	61188599	61188663	61188729	61187941	61188045	61188861	61189080	743	0,3	0,0	0,1	0,2	165	173	1	1.0	NA,1.0	NA,0.344	0.656
744	"ENSG00000149532.11"	"CPSF7"	chr11	-	61188525	61188602	61188663	61188729	61187941	61188045	61188861	61189080	744	0,3	0,2	0,1	0,2	165	176	1	1.0	NA,0.615	NA,0.348	0.267
745	"ENSG00000149476.10"	"DAK"	chr11	+	61103311	61103409	61103675	61103862	61102091	61102203	61105412	61105602	745	14,7	6,1	1,4	0,0	197	198	0.000194333747358	0.005041881112010333	0.701,0.876	1.0,1.0	-0.212
746	"ENSG00000183597.11"	"TANGO2"	chr22	+	20043465	20043536	20049052	20049206	20039987	20040107	20050860	20050965	746	6,4	7,2	6,1	3,0	170	198	0.167893840188	0.538259199321254	0.5,0.7	0.7,1.0	-0.25
748	"ENSG00000213593.5"	"TMX2"	chr11	+	57505307	57505498	57505825	57505902	57505079	57505140	57506135	57506242	748	0,1	67,47	0,0	17,17	198	176	1	1.0	0.0,0.019	0.0,0.0	0.009
749	"ENSG00000156599.6"	"ZDHHC5"	chr11	+	57463391	57463515	57464232	57464345	57461254	57461387	57466030	57466307	749	59,49	52,39	26,31	25,20	198	198	0.804019273939	1.0	0.532,0.557	0.51,0.608	-0.014
753	"ENSG00000110497.10"	"AMBRA1"	chr11	-	46529740	46529920	46534276	46534363	46515673	46515754	46563494	46564948	753	3,10	21,19	11,8	21,10	186	198	0.161994233591	0.5315080123208219	0.132,0.359	0.358,0.46	-0.164
754	"ENSG00000135365.11"	"PHF21A"	chr11	-	45967390	45967554	45967626	45967649	45959707	45959863	45970436	45970497	754	0,0	8,7	1,0	6,1	122	198	1	1.0	0.0,0.0	0.213,0.0	-0.106
755	"ENSG00000103021.5"	"CCDC113"	chr16	+	58286630	58286757	58287901	58288063	58283839	58284019	58292271	58292427	755	1,3	6,8	2,4	2,8	198	198	0.261075084091	0.6828199605744001	0.143,0.273	0.5,0.333	-0.208
756	"ENSG00000110422.7"	"HIPK3"	chr11	+	33370067	33370364	33370692	33370833	33369397	33369559	33373153	33373389	756	2,10	27,16	7,9	14,14	198	198	0.154406573129	0.5148441736480851	0.069,0.385	0.333,0.391	-0.135
762	"ENSG00000151116.12"	"UEVLD"	chr11	-	18591760	18591924	18596893	18596959	18587893	18588029	18600270	18600355	762	11,4	8,11	4,6	4,3	165	198	0.301354030239	0.7497820250130479	0.623,0.304	0.545,0.706	-0.162
763	"ENSG00000134333.9"	"LDHA"	chr11	+	18420977	18421095	18422383	18422557	18418365	18418515	18424386	18424560	763	86,83	34,40	36,36	5,6	198	198	0.000834605698204	0.01601756963265485	0.717,0.675	0.878,0.857	-0.171
764	"ENSG00000110756.13"	"HPS5"	chr11	-	18312988	18313566	18314445	18314523	18309439	18309560	18316566	18316716	764	7,5	1,13	12,12	16,4	177	198	0.978443469247	1.0	0.887,0.301	0.456,0.77	-0.019
765	"ENSG00000110756.13"	"HPS5"	chr11	-	18333460	18333571	18339297	18339454	18332933	18332998	18343492	18343721	765	3,2	6,5	1,0	6,6	198	198	0.00267548222975	0.035361798149808964	0.333,0.286	0.143,0.0	0.238
768	"ENSG00000011405.9"	"PIK3C2A"	chr11	-	17115807	17115932	17118603	17118811	17113705	17113823	17121406	17121516	768	6,6	3,16	7,8	13,10	198	198	0.837121379214	1.0	0.667,0.273	0.35,0.444	0.073
772	"ENSG00000137878.12"	"GCOM1"	chr15	+	57967165	57967266	58004181	58004386	57953647	57953731	58006733	58006943	772	1,3	6,2	3,2	2,1	198	198	0.0970575261922	0.3950398247434292	0.143,0.6	0.6,0.667	-0.262
775	"ENSG00000132256.14"	"TRIM5"	chr11	-	5687210	5687311	5688918	5688941	5686885	5686912	5699433	5699664	775	0,0	2,3	1,1	1,1	122	198	0.00348538595186	0.042461093204833565	0.0,0.0	0.619,0.619	-0.619
777	"ENSG00000056998.14"	"GYG2"	chrX	+	2761253	2761395	2772020	2772195	2748101	2748236	2773033	2773196	777	1,1	2,4	3,0	1,0	198	198	1	1.0	0.333,0.2	0.75,NA	-0.483
778	"ENSG00000148985.15"	"PGAP2"	chr11	+	3832479	3832654	3844842	3844970	3829523	3829545	3845112	3845365	778	11,4	0,4	0,4	1,1	198	198	0.763076240029	1.0	1.0,0.5	0.0,0.8	0.35
779	"ENSG00000148985.15"	"PGAP2"	chr11	+	3832479	3832654	3845112	3845365	3829523	3829545	3845499	3845594	779	8,2	10,12	0,0	3,5	198	198	5.3682378456e-05	0.002089139228246	0.444,0.143	0.0,0.0	0.293
780	"ENSG00000148985.15"	"PGAP2"	chr11	+	3838582	3838765	3844138	3844223	3832479	3832654	3845112	3845365	780	0,1	3,2	0,0	1,0	198	184	1	1.0	0.0,0.317	0.0,NA	0.159
781	"ENSG00000005801.12"	"ZNF195"	chr11	-	3383205	3383262	3383775	3383832	3382972	3383119	3392204	3392300	781	1,0	0,0	0,0	1,0	156	156	1	1.0	1.0,NA	0.0,NA	1.0
782	"ENSG00000171877.15"	"FRMD5"	chr15	-	44184178	44184267	44194372	44194460	44181006	44181070	44198025	44198149	782	0,3	0,0	1,4	0,1	187	188	1	1.0	NA,1.0	1.0,0.801	0.099
789	"ENSG00000177830.13"	"CHID1"	chr11	-	884067	884169	893426	893519	883147	883303	899339	899401	789	13,12	29,16	12,5	24,11	192	198	0.701987743211	1.0	0.316,0.436	0.34,0.319	0.046
790	"ENSG00000089177.13"	"KIF16B"	chr20	-	16316570	16316660	16336974	16337097	16292979	16293063	16351230	16351281	790	3,8	2,1	6,2	3,7	198	189	0.0429305936047	0.2495674756854137	0.589,0.884	0.656,0.214	0.301
791	"ENSG00000185507.15"	"IRF7"	chr11	-	613950	614037	614173	614399	613784	613865	614475	614534	791	4,0	2,1	3,0	2,3	198	186	0.666424228451	1.0	0.653,0.0	0.585,0.0	0.034
792	"ENSG00000112877.6"	"CEP72"	chr5	+	624585	624694	633883	634062	620183	620376	635486	635699	792	1,3	7,8	2,3	1,6	198	198	0.203143404942	0.5954056701333514	0.125,0.273	0.667,0.333	-0.301
794	"ENSG00000182973.14"	"CNOT10"	chr3	+	32776291	32776468	32778901	32778982	32774914	32775036	32800949	32801063	794	17,13	11,4	9,6	8,0	198	180	0.540140896097	1.0	0.584,0.747	0.506,1.0	-0.088
796	"ENSG00000151726.9"	"ACSL1"	chr4	-	185691408	185691486	185691552	185691630	185689469	185689604	185694234	185694308	796	78,48	7,9	43,25	16,21	177	177	0.000118678171383	0.0034639191272413123	0.918,0.842	0.729,0.543	0.244
801	"ENSG00000137601.11"	"NEK1"	chr4	-	170482630	170482705	170482837	170482888	170477082	170477246	170482982	170483042	801	1,2	4,2	0,0	0,3	150	174	1	1.0	0.225,0.537	NA,0.0	0.381
809	"ENSG00000170088.9"	"TMEM192"	chr4	-	166009619	166009754	166021779	166022044	166006737	166006840	166024101	166024248	809	16,14	15,14	9,4	7,3	198	198	0.596180593669	1.0	0.516,0.5	0.563,0.571	-0.059
813	"ENSG00000198589.6"	"LRBA"	chr4	-	151837768	151837890	151842349	151842445	151837552	151837679	151849667	151849768	813	24,21	7,10	17,7	8,10	195	198	0.151014752592	0.5148441736480851	0.777,0.681	0.683,0.415	0.18
814	"ENSG00000163913.7"	"IFT122"	chr3	+	129170756	129170815	129177441	129177520	129168713	129168780	129180070	129180147	814	11,2	0,1	4,4	0,0	158	178	1	1.0	1.0,0.693	1.0,1.0	-0.153
815	"ENSG00000163913.7"	"IFT122"	chr3	+	129170756	129170841	129177441	129177520	129168713	129168780	129180070	129180147	815	14,7	0,1	6,6	0,0	184	178	1	1.0	1.0,0.871	1.0,1.0	-0.065
817	"ENSG00000163913.7"	"IFT122"	chr3	+	129210983	129211037	129214288	129214450	129207099	129207240	129218744	129218911	817	9,5	8,11	4,5	2,4	153	198	0.206282263412	0.6008346175472183	0.593,0.37	0.721,0.618	-0.188
818	"ENSG00000175309.10"	"PHYKPL"	chr5	-	177651616	177651730	177656940	177657100	177649852	177649935	177658405	177658524	818	5,1	1,0	1,0	0,0	198	198	1	1.0	0.833,1.0	1.0,NA	-0.084
820	"ENSG00000163517.10"	"HDAC11"	chr3	+	13524963	13525064	13543370	13543433	13522745	13522894	13544383	13544480	820	2,5	14,6	11,9	8,5	198	162	0.0120961021329	0.11247160339574902	0.105,0.405	0.529,0.596	-0.307
821	"ENSG00000189308.6"	"LIN54"	chr4	-	83867410	83867627	83891479	83891622	83861041	83861115	83905313	83906029	821	1,0	14,12	0,0	6,4	198	198	1	1.0	0.067,0.0	0.0,0.0	0.034
824	"ENSG00000065600.8"	"TMEM206"	chr1	-	212548534	212548642	212550903	212551048	212537272	212538718	212553236	212553379	824	16,13	11,7	27,10	10,8	198	198	0.600871387491	1.0	0.593,0.65	0.73,0.556	-0.022
825	"ENSG00000124508.12"	"BTN2A2"	chr6	+	26385242	26385590	26388240	26388522	26384019	26384143	26390232	26390439	825	12,6	4,3	10,5	7,2	198	198	0.534968105423	1.0	0.75,0.667	0.588,0.714	0.057
826	"ENSG00000115020.12"	"PIKFYVE"	chr2	+	209138307	209138457	209153452	209153542	209136234	209136415	209163364	209163503	826	2,0	7,4	10,2	16,12	198	189	0.0384139504103	0.236043616336975	0.214,0.0	0.374,0.137	-0.149
829	"ENSG00000124214.15"	"STAU1"	chr20	-	47782533	47782822	47790731	47790806	47770469	47770608	47804652	47804904	829	14,24	0,1	16,19	0,5	174	198	0.0237089997853	0.16947096275104745	1.0,0.965	1.0,0.812	0.076
830	"ENSG00000155313.11"	"USP25"	chr21	+	17205666	17205867	17214716	17214859	17203719	17203948	17236586	17236765	830	20,11	6,11	16,10	20,14	198	198	0.0684770643264	0.3285492024701589	0.769,0.5	0.444,0.417	0.204
835	"ENSG00000152348.11"	"ATG10"	chr5	+	81354313	81354421	81460217	81460356	81283376	81283497	81474308	81474406	835	4,13	10,9	4,10	9,4	198	198	0.726126812142	1.0	0.286,0.591	0.308,0.714	-0.073
836	"ENSG00000147044.16"	"CASK"	chrX	-	41414852	41414888	41416284	41416353	41412971	41413168	41419031	41419100	836	2,1	1,6	4,1	5,4	168	135	0.693758742435	1.0	0.616,0.118	0.391,0.167	0.088
839	"ENSG00000138674.12"	"SEC31A"	chr4	-	83782783	83782861	83783686	83783725	83778841	83778917	83784470	83784545	839	9,6	8,5	7,2	1,0	138	177	1	1.0	0.591,0.606	0.9,1.0	-0.351
840	"ENSG00000002016.12"	"RAD52"	chr12	-	1035961	1036112	1036310	1036429	1034615	1034691	1039216	1039310	840	0,8	0,0	2,3	0,1	198	198	1	1.0	NA,1.0	1.0,0.75	0.125
846	"ENSG00000113761.7"	"ZNF346"	chr5	+	176468778	176468871	176471392	176471534	176468126	176468230	176477751	176477937	846	9,4	3,2	1,3	1,3	192	198	0.237584331776	0.6552276551538898	0.756,0.673	0.508,0.508	0.207
847	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34709581	34709738	34761685	34761876	34700347	34700402	34763472	34763637	847	0,2	4,6	0,0	3,0	198	198	1	1.0	0.0,0.25	0.0,NA	0.125
848	"ENSG00000163870.10"	"TPRA1"	chr3	-	127294245	127294348	127294591	127294652	127294027	127294108	127294782	127294893	848	5,3	8,5	6,1	7,6	160	198	0.617881965845	1.0	0.436,0.426	0.515,0.171	0.088
852	"ENSG00000108306.7"	"FBXL20"	chr17	-	37441730	37441826	37453379	37453448	37438981	37439108	37455242	37455337	852	4,4	9,6	5,0	3,3	168	195	0.723698471488	1.0	0.34,0.436	0.659,0.0	0.058
854	"ENSG00000273217.1"	"CTC-432M15.3"	chr5	-	130897670	130897740	130928075	130928159	130883739	130883883	130938963	130939020	854	6,2	4,4	4,7	3,0	183	169	0.0560561151417	0.29413714349633596	0.581,0.316	0.552,1.0	-0.328
855	"ENSG00000121892.10"	"PDS5A"	chr4	-	39871013	39871082	39874605	39874764	39868480	39868617	39875908	39876032	855	30,32	20,7	24,12	3,4	198	168	0.113333703268	0.4374118960839339	0.56,0.795	0.872,0.718	-0.117
856	"ENSG00000172731.9"	"LRRC20"	chr10	-	72083618	72083786	72100308	72100458	72058728	72061264	72136207	72136352	856	0,0	0,1	3,0	2,0	198	198	1	1.0	NA,0.0	0.6,NA	-0.6
857	"ENSG00000129197.10"	"RPAIN"	chr17	+	5329290	5329402	5329555	5329619	5326088	5326149	5331390	5331531	857	20,13	16,7	14,2	8,1	198	163	0.556695141907	1.0	0.507,0.605	0.59,0.622	-0.05
858	"ENSG00000129197.10"	"RPAIN"	chr17	+	5329290	5329619	5331390	5331531	5326088	5326149	5335861	5336196	858	18,15	17,10	14,2	11,9	198	198	0.263185423776	0.6828199605744001	0.514,0.6	0.56,0.182	0.186
859	"ENSG00000129197.10"	"RPAIN"	chr17	+	5329555	5329619	5331390	5331531	5326088	5326149	5335861	5336196	859	5,3	17,10	0,0	11,9	163	198	3.99630068237e-05	0.0016136439602726742	0.263,0.267	0.0,0.0	0.265
860	"ENSG00000129197.10"	"RPAIN"	chr17	+	5329555	5329619	5331390	5331531	5329290	5329402	5335861	5336196	860	12,10	19,10	8,12	11,9	163	198	0.558336943257	1.0	0.434,0.548	0.469,0.618	-0.052
862	"ENSG00000024048.6"	"UBR2"	chr6	+	42584977	42585076	42585146	42585245	42583739	42583828	42600289	42600453	862	2,3	18,19	6,8	20,11	198	198	0.0201149491563	0.1539947746883951	0.1,0.136	0.231,0.421	-0.208
863	"ENSG00000109805.5"	"NCAPG"	chr4	+	17816896	17816981	17818883	17819076	17816475	17816621	17819561	17819711	863	26,13	9,9	2,0	0,0	184	198	1	1.0	0.757,0.609	1.0,NA	-0.317
864	"ENSG00000134900.7"	"TPP2"	chr13	+	103303708	103303747	103309405	103309557	103301757	103301836	103315997	103316094	864	1,0	6,15	0,0	12,6	138	198	1	1.0	0.193,0.0	0.0,0.0	0.097
873	"ENSG00000068078.13"	"FGFR3"	chr4	+	1804640	1804791	1805418	1805563	1803561	1803752	1806056	1806247	873	17,9	2,0	12,12	2,0	198	198	0.633756051549	1.0	0.895,1.0	0.857,1.0	0.019
874	"ENSG00000122390.13"	"NAA60"	chr16	+	3529470	3529600	3532501	3532598	3526221	3526337	3533362	3533597	874	12,17	13,13	1,6	2,6	198	196	0.652893908646	1.0	0.477,0.564	0.331,0.497	0.106
875	"ENSG00000090316.11"	"MAEA"	chr4	+	1309184	1309388	1316168	1316291	1305766	1305949	1321414	1321491	875	24,31	34,23	13,5	15,10	198	198	0.434850409079	0.8998898421265569	0.414,0.574	0.464,0.333	0.095
876	"ENSG00000090316.11"	"MAEA"	chr4	+	1316168	1316291	1321414	1321491	1309184	1309388	1326544	1326653	876	28,31	27,19	10,14	15,2	198	176	0.56325431821	1.0	0.48,0.592	0.372,0.862	-0.081
877	"ENSG00000159692.11"	"CTBP1"	chr4	-	1231970	1232125	1235112	1235307	1221986	1222131	1242448	1242528	877	3,7	92,51	5,1	45,12	198	198	0.834754715087	1.0	0.032,0.121	0.1,0.077	-0.012
878	"ENSG00000127419.12"	"TMEM175"	chr4	+	945433	945505	946154	946238	944994	945046	946977	947142	878	0,1	5,10	4,3	6,7	171	183	1	1.0	0.0,0.097	0.416,0.314	-0.317
879	"ENSG00000127419.12"	"TMEM175"	chr4	+	945469	945505	946154	946238	944994	945046	946977	947142	879	3,7	5,10	2,2	6,7	135	183	0.202677534614	0.5952855890864026	0.449,0.487	0.311,0.279	0.173
880	"ENSG00000183354.7"	"KIAA2026"	chr9	-	5933750	5933881	5944870	5944960	5929043	5929159	5954015	5954095	880	7,10	0,0	3,0	0,2	189	198	0.121049908816	0.4586106700130676	1.0,1.0	1.0,0.0	0.5
881	"ENSG00000174227.11"	"PIGG"	chr4	+	502617	502759	509761	509974	501193	501382	514844	515016	881	16,14	18,8	15,5	5,17	198	198	0.741170229955	1.0	0.471,0.636	0.75,0.227	0.065
882	"ENSG00000174227.11"	"PIGG"	chr4	+	509761	509974	514844	515038	502617	502759	515448	515730	882	5,13	1,0	3,8	3,1	198	198	0.0110282415554	0.10655563047665793	0.833,1.0	0.5,0.889	0.222
883	"ENSG00000174227.11"	"PIGG"	chr4	+	509761	509974	514844	515062	502617	502759	515448	515730	883	5,13	14,10	3,8	11,3	198	198	0.858806803247	1.0	0.263,0.565	0.214,0.727	-0.056
885	"ENSG00000185917.9"	"SETD4"	chr21	-	37420605	37420694	37425880	37425918	37417879	37418309	37429406	37429502	885	4,4	10,7	2,1	7,3	137	188	0.524171218685	0.9919579176564698	0.354,0.44	0.282,0.314	0.099
886	"ENSG00000075711.16"	"DLG1"	chr3	-	196802707	196802741	196803456	196803556	196796089	196796131	196807921	196807988	886	20,28	27,33	9,15	19,12	198	133	0.881635364925	1.0	0.332,0.363	0.241,0.456	-0.001
887	"ENSG00000075711.16"	"DLG1"	chr3	-	196803456	196803556	196807921	196807988	196802707	196802741	196812450	196812627	887	51,46	2,3	40,24	3,1	166	198	0.924174002629	1.0	0.968,0.948	0.941,0.966	0.004
890	"ENSG00000099246.12"	"RAB18"	chr10	+	27798803	27798859	27815756	27815818	27793196	27793366	27821435	27821508	890	241,188	176,154	32,22	31,28	155	161	0.124528452205	0.46648225010482625	0.587,0.559	0.517,0.449	0.09
891	"ENSG00000099246.12"	"RAB18"	chr10	+	27815756	27815818	27822663	27822782	27798803	27798859	27822856	27822923	891	189,184	142,157	27,20	50,26	161	198	0.00285248204357	0.03717618597036917	0.621,0.59	0.399,0.486	0.163
893	"ENSG00000138698.10"	"RAP1GDS1"	chr4	+	99264289	99264412	99273626	99273752	99214558	99214666	99313102	99313231	893	10,6	4,1	8,5	1,3	198	198	0.89027022913	1.0	0.714,0.857	0.889,0.625	0.028
894	"ENSG00000152061.17"	"RABGAP1L"	chr1	+	174340116	174340210	174363132	174363283	174274123	174274265	174606512	174606626	894	11,15	10,14	18,5	12,6	193	198	0.708353565325	1.0	0.53,0.524	0.606,0.461	-0.006
895	"ENSG00000108654.7"	"DDX5"	chr17	-	62500339	62500436	62500794	62500960	62500100	62500234	62502193	62502407	895	220,184	103,100	79,34	43,37	198	196	0.141100060256	0.5030055583171908	0.679,0.646	0.645,0.476	0.102
896	"ENSG00000137955.11"	"RABGGTB"	chr1	+	76255636	76255742	76255836	76255959	76254843	76255041	76256969	76257022	896	20,36	0,1	29,10	0,0	198	198	1	1.0	1.0,0.973	1.0,1.0	-0.014
897	"ENSG00000163904.8"	"SENP2"	chr3	+	185316199	185316333	185316745	185316812	185307901	185307957	185318552	185318643	897	18,26	13,12	18,11	10,18	198	166	0.260789389422	0.6828199605744001	0.537,0.645	0.601,0.339	0.121
899	"ENSG00000161203.9"	"AP2M1"	chr3	+	183894738	183894855	183896644	183896910	183892476	183892747	183897956	183898039	899	233,229	301,282	72,40	79,49	198	198	0.595652443909	1.0	0.436,0.448	0.477,0.449	-0.021
900	"ENSG00000161203.9"	"AP2M1"	chr3	+	183894738	183894855	183896644	183896979	183892692	183892747	183897956	183898000	900	233,229	0,1	72,40	0,0	198	198	1	1.0	1.0,0.996	1.0,1.0	-0.002
902	"ENSG00000139132.10"	"FGD4"	chr12	+	32729199	32729383	32734893	32735401	32717070	32717223	32751430	32751520	902	5,3	3,3	5,6	3,2	198	198	0.458501974793	0.9342524660205306	0.625,0.5	0.625,0.75	-0.125
903	"ENSG00000163872.11"	"YEATS2"	chr3	+	183446477	183446639	183454505	183454617	183442206	183442319	183465459	183465504	903	10,15	6,6	22,16	7,12	198	198	0.954959428306	1.0	0.625,0.714	0.759,0.571	0.004
904	"ENSG00000132589.11"	"FLOT2"	chr17	-	27211242	27211333	27212874	27212965	27210125	27210249	27215962	27216044	904	6,4	35,38	0,0	0,3	190	190	1	1.0	0.146,0.095	NA,0.0	0.12
906	"ENSG00000073605.14"	"GSDMB"	chr17	-	38063213	38063240	38064428	38064479	38062363	38062524	38065210	38065295	906	0,0	1,1	0,1	1,6	150	126	1	1.0	0.0,0.0	0.0,0.123	-0.061
907	"ENSG00000073605.14"	"GSDMB"	chr17	-	38063213	38063240	38065210	38065295	38062363	38062524	38066008	38066177	907	1,2	1,1	0,1	0,7	184	126	1	1.0	0.406,0.578	NA,0.089	0.403
908	"ENSG00000073605.14"	"GSDMB"	chr17	-	38063213	38063240	38066008	38066177	38062363	38062524	38068578	38068750	908	3,3	1,1	4,2	0,6	198	126	0.944853594281	1.0	0.656,0.656	1.0,0.175	0.069
909	"ENSG00000261740.1"	"RP11-345J4.5"	chr16	-	29458122	29458243	29465336	29465434	29455718	29455820	29465511	29465668	909	0,1	0,0	0,0	0,1	197	198	1	1.0	NA,1.0	NA,0.0	1.0
911	"ENSG00000268750.2"	"CTD-2583A14.10"	chr19	+	58331861	58331917	58350390	58350517	58331086	58331313	58367471	58367601	911	8,8	2,11	1,2	2,2	155	198	0.525490842438	0.9922003642259273	0.836,0.482	0.39,0.561	0.183
912	"ENSG00000268750.2"	"CTD-2583A14.10"	chr19	+	58350390	58350517	58367471	58367601	58331861	58331917	58369943	58369945	912	8,7	1,2	2,2	1,0	198	198	0.139287196089	0.4990827665490768	0.889,0.778	0.667,1.0	0.0
913	"ENSG00000135374.5"	"ELF5"	chr11	-	34503977	34504046	34511555	34511606	34502318	34502514	34515025	34515259	913	38,18	86,68	7,11	14,18	150	168	0.250821070833	0.6731717813225162	0.331,0.229	0.359,0.406	-0.102
