ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
9725	"ENSG00000164199.18"	"ADGRV1"	chr5	+	90805283	90805458	90802738	90802882	90807601	90807737	9725	1,4	1,0	15,6	0,0	198	99	1	1.0	0.333,1.0	1.0,1.0	-0.334
9736	"ENSG00000092036.19"	"HAUS4"	chr14	-	22947867	22948013	22947600	22947731	22950313	22950410	9736	46,37	0,1	12,2	0,0	198	99	1	1.0	1.0,0.949	1.0,1.0	-0.026
9738	"ENSG00000092036.19"	"HAUS4"	chr14	-	22951554	22951689	22950313	22950410	22952327	22952405	9738	24,36	3,0	6,1	0,0	198	99	0.270048556455	1.0	0.8,1.0	1.0,1.0	-0.1
9739	"ENSG00000092036.19"	"HAUS4"	chr14	-	22952540	22952683	22952327	22952459	22955099	22955176	9739	35,34	1,1	5,13	0,0	198	99	0.554038613644	1.0	0.946,0.944	1.0,1.0	-0.055
9740	"ENSG00000153140.9"	"CETN3"	chr5	-	90396492	90396564	90393709	90394107	90399357	90399549	9740	0,0	11,19	1,0	8,9	171	99	1	1.0	0.0,0.0	0.067,0.0	-0.034
9741	"ENSG00000153140.9"	"CETN3"	chr5	-	90396492	90396564	90393709	90394107	90399471	90399549	9741	0,0	0,3	1,0	1,0	171	99	1	1.0	NA,0.0	0.367,NA	-0.367
9747	"ENSG00000144645.16"	"OSBPL10"	chr3	-	31830039	31830231	31747909	31748120	31876432	31876512	9747	11,12	2,0	9,4	0,0	198	99	0.727467882227	1.0	0.733,1.0	1.0,1.0	-0.133
9750	"ENSG00000213246.7"	"SUPT4H1"	chr17	-	58347528	58347584	58347187	58347241	58351401	58351508	9750	100,69	4,2	60,35	0,0	155	99	0.0279463908116	0.28703393777738856	0.941,0.957	1.0,1.0	-0.051
9780	"ENSG00000135537.17"	"AFG1L"	chr6	+	108319616	108319791	108295200	108295218	108323824	108324048	9780	1,1	1,2	2,0	0,1	198	99	0.379798519627	1.0	0.333,0.2	1.0,0.0	-0.233
9782	"ENSG00000135537.17"	"AFG1L"	chr6	+	108355653	108355755	108346987	108347039	108356689	108356751	9782	1,11	1,0	2,0	0,0	198	99	1	1.0	0.333,1.0	1.0,NA	-0.334
9785	"ENSG00000274810.4"	"NPHP3-ACAD11"	chr3	-	132621131	132621292	132619467	132619545	132626690	132626817	9785	0,1	7,0	0,0	5,7	198	99	1	1.0	0.0,1.0	0.0,0.0	0.5
9786	"ENSG00000113971.21"	"NPHP3"	chr3	-	132682702	132682818	132680608	132682090	132683398	132683524	9786	2,5	0,0	15,10	1,1	198	99	0.210529366039	1.0	1.0,1.0	0.882,0.833	0.143
9787	"ENSG00000274810.4"	"NPHP3-ACAD11"	chr3	-	132684553	132684794	132683398	132683524	132686259	132686387	9787	4,5	1,0	23,14	1,0	198	99	1	1.0	0.667,1.0	0.92,1.0	-0.126
9788	"ENSG00000113971.21"	"NPHP3"	chr3	-	132696730	132696813	132694826	132694965	132697259	132697362	9788	0,1	2,0	8,0	5,4	182	99	0.0863199212521	0.6161946590595193	0.0,1.0	0.465,0.0	0.267
9789	"ENSG00000123066.9"	"MED13L"	chr12	-	115968939	115969097	115966081	115966243	115970593	115970770	9789	91,124	1,0	75,85	1,0	198	99	1	1.0	0.978,1.0	0.974,1.0	0.002
9790	"ENSG00000123066.9"	"MED13L"	chr12	-	115986265	115986489	115984179	115984372	115987108	115987288	9790	88,76	1,0	84,87	0,0	198	99	1	1.0	0.978,1.0	1.0,1.0	-0.011
9791	"ENSG00000123066.9"	"MED13L"	chr12	-	116008400	116009132	116007410	116007636	116012796	116012901	9791	157,209	0,1	128,147	0,0	198	99	1	1.0	1.0,0.991	1.0,1.0	-0.004
9792	"ENSG00000123066.9"	"MED13L"	chr12	-	116111427	116111512	116096668	116096752	116237467	116237687	9792	254,249	2,2	193,212	0,0	184	99	0.67554404595	1.0	0.986,0.985	1.0,1.0	-0.014
9793	"ENSG00000123066.9"	"MED13L"	chr12	-	116111427	116111512	116096668	116096752	116277059	116277081	9793	107,118	0,1	118,107	0,0	184	99	1	1.0	1.0,0.984	1.0,1.0	-0.008
9794	"ENSG00000123066.9"	"MED13L"	chr12	-	116230432	116230532	116111427	116111512	116237467	116237569	9794	3,1	153,135	0,1	80,112	198	99	1	1.0	0.01,0.004	0.0,0.004	0.005
9795	"ENSG00000123066.9"	"MED13L"	chr12	-	116230532	116230622	116111427	116111512	116237467	116237569	9795	0,1	153,135	3,0	80,112	189	99	1	1.0	0.0,0.004	0.019,0.0	-0.007
9796	"ENSG00000123066.9"	"MED13L"	chr12	-	116232058	116232156	116230432	116230532	116236820	116236890	9796	11,10	0,0	13,10	1,1	197	99	0.202565973954	1.0	1.0,1.0	0.867,0.834	0.149
9797	"ENSG00000123066.9"	"MED13L"	chr12	-	116232058	116232156	116230432	116230532	116237467	116237569	9797	13,5	2,1	7,2	0,1	197	99	0.040580020763	0.3674984945214344	0.766,0.715	1.0,0.501	-0.01
9798	"ENSG00000123066.9"	"MED13L"	chr12	-	116232058	116232156	116230532	116230622	116236820	116236890	9798	15,14	3,0	17,17	1,0	197	99	0.120675985942	0.7622629713690238	0.715,1.0	0.895,1.0	-0.09
9799	"ENSG00000123066.9"	"MED13L"	chr12	-	116232058	116232156	116230532	116230622	116237467	116237569	9799	17,9	0,1	11,9	3,2	197	99	0.00166493923137	0.04060017240908331	1.0,0.819	0.648,0.693	0.239
9800	"ENSG00000123066.9"	"MED13L"	chr12	-	116236820	116236890	116230432	116230532	116237467	116237569	9800	7,10	2,1	7,3	0,1	169	99	0.0807226260608	0.5882169591439738	0.672,0.854	1.0,0.637	-0.055
9801	"ENSG00000123066.9"	"MED13L"	chr12	-	116236820	116236890	116230532	116230622	116237467	116237569	9801	10,10	0,1	7,2	3,2	169	99	0.000389662608184	0.015123132418698232	1.0,0.854	0.578,0.369	0.454
9802	"ENSG00000123066.9"	"MED13L"	chr12	-	116236820	116236890	116232058	116232156	116237467	116237569	9802	15,18	11,5	18,12	6,2	169	99	0.250023575563	1.0	0.444,0.678	0.637,0.779	-0.147
9803	"ENSG00000123066.9"	"MED13L"	chr12	-	116237467	116237705	116096668	116096752	116277059	116277081	9803	45,45	0,1	31,41	0,0	198	99	1	1.0	1.0,0.957	1.0,1.0	-0.022
9804	"ENSG00000123066.9"	"MED13L"	chr12	-	116237467	116237705	116111427	116111512	116277059	116277081	9804	196,178	1,0	111,153	2,1	198	99	0.460129346336	1.0	0.99,1.0	0.965,0.987	0.019
9810	"ENSG00000247828.10"	"TMEM161B-DT"	chr5	+	88269467	88269617	88269041	88269119	88270525	88270585	9810	3,1	3,5	3,4	9,5	198	99	0.71990468971	1.0	0.333,0.091	0.143,0.286	-0.002
9811	"ENSG00000247828.10"	"TMEM161B-DT"	chr5	+	88269467	88269687	88269014	88269119	88270525	88270585	9811	3,1	3,5	3,4	9,5	198	99	0.71990468971	1.0	0.333,0.091	0.143,0.286	-0.002
9822	"ENSG00000247828.10"	"TMEM161B-DT"	chr5	+	88283009	88283086	88282714	88282866	88285740	88285851	9822	2,0	5,2	0,0	1,3	176	99	0.767330204572	1.0	0.184,0.0	0.0,0.0	0.092
9823	"ENSG00000247828.10"	"TMEM161B-DT"	chr5	+	88283009	88283086	88282714	88282866	88285743	88285851	9823	1,0	0,1	0,0	0,5	176	99	1	1.0	1.0,0.0	NA,0.0	0.5
9824	"ENSG00000247828.10"	"TMEM161B-DT"	chr5	+	88285740	88285851	88282714	88282866	88287435	88287622	9824	7,2	0,0	1,3	1,0	198	99	1	1.0	1.0,1.0	0.333,1.0	0.334
9826	"ENSG00000247828.10"	"TMEM161B-DT"	chr5	+	88285743	88285851	88282714	88282866	88287435	88287622	9826	2,1	0,0	0,5	1,0	198	99	1	1.0	1.0,1.0	0.0,1.0	0.5
9840	"ENSG00000164180.14"	"TMEM161B"	chr5	-	88221300	88221471	88220614	88220719	88225768	88225866	9840	0,0	5,4	0,1	7,0	198	99	1	1.0	0.0,0.0	0.0,1.0	-0.5
9841	"ENSG00000164180.14"	"TMEM161B"	chr5	-	88221673	88221760	88220562	88220719	88225768	88225866	9841	2,0	5,4	0,0	7,0	186	99	1	1.0	0.176,0.0	0.0,NA	0.088
9842	"ENSG00000164180.14"	"TMEM161B"	chr5	-	88221673	88221760	88220562	88220719	88228444	88228528	9842	3,0	1,0	3,0	1,2	186	99	1	1.0	0.615,NA	0.615,0.0	0.307
9843	"ENSG00000164180.14"	"TMEM161B"	chr5	-	88225768	88225866	88220562	88220719	88228444	88228528	9843	9,9	1,0	13,6	1,2	197	99	0.0646516653102	0.5028775184345557	0.819,1.0	0.867,0.601	0.175
9844	"ENSG00000164180.14"	"TMEM161B"	chr5	-	88225768	88225866	88221673	88221760	88228444	88228528	9844	5,5	2,0	6,6	3,0	197	99	0.132243007958	0.8115818905404245	0.557,1.0	0.501,1.0	0.028
9845	"ENSG00000164180.14"	"TMEM161B"	chr5	-	88240812	88240916	88228440	88228528	88268720	88268799	9845	24,16	2,2	18,15	4,0	198	99	0.585344007326	1.0	0.857,0.8	0.692,1.0	-0.017
9849	"ENSG00000227373.6"	"RABGAP1L-DT"	chr1	-	174158886	174158990	174155626	174155697	174159916	174160150	9849	0,0	2,0	0,1	0,0	198	99	1	1.0	0.0,NA	NA,1.0	-1.0
9857	"ENSG00000134480.16"	"CCNH"	chr5	-	87394404	87394484	87391493	87392904	87395043	87395104	9857	11,14	4,1	13,16	1,0	179	99	0.00393242614511	0.07535171773088577	0.603,0.886	0.878,1.0	-0.195
9858	"ENSG00000134480.16"	"CCNH"	chr5	-	87404843	87405007	87401701	87401772	87407975	87408186	9858	102,78	1,1	62,34	0,0	198	99	0.609898224318	1.0	0.981,0.975	1.0,1.0	-0.022
9862	"ENSG00000234608.9"	"MAPKAPK5-AS1"	chr12	-	111840332	111840477	111839762	111840003	111841326	111841470	9862	36,9	3,5	6,9	0,3	198	99	0.508804372985	1.0	0.857,0.474	1.0,0.6	-0.135
9863	"ENSG00000234608.9"	"MAPKAPK5-AS1"	chr12	-	111841326	111841470	111839767	111840477	111841683	111841896	9863	8,9	7,7	4,4	3,1	198	99	0.520295321659	1.0	0.364,0.391	0.4,0.667	-0.156
9872	"ENSG00000254093.9"	"PINX1"	chr8	-	10820192	10820269	10764960	10765916	10826151	10826244	9872	7,7	4,1	21,18	2,1	176	99	0.0758443351781	0.5627981417684126	0.496,0.797	0.855,0.91	-0.236
9874	"ENSG00000254093.9"	"PINX1"	chr8	-	10833487	10833781	10832890	10832984	10834665	10834775	9874	0,0	7,2	1,0	3,3	198	99	1	1.0	0.0,0.0	0.143,0.0	-0.071
9878	"ENSG00000249859.14"	"PVT1"	chr8	+	127795893	127796008	127794541	127794734	127890588	127890998	9878	2,1	9,4	7,1	5,8	198	99	0.218405979302	1.0	0.1,0.111	0.412,0.059	-0.13
9882	"ENSG00000249859.14"	"PVT1"	chr8	+	127795893	127796071	127794530	127794734	127890588	127890998	9882	2,1	9,4	0,2	5,8	198	99	0.298635199596	1.0	0.1,0.111	0.0,0.111	0.05
9883	"ENSG00000249859.14"	"PVT1"	chr8	+	127803149	127803559	127796032	127796071	127890588	127890998	9883	0,0	1,1	1,0	0,2	198	99	1	1.0	0.0,0.0	1.0,0.0	-0.5
9888	"ENSG00000249859.14"	"PVT1"	chr8	+	127816827	127816884	127795893	127796071	127855154	127855319	9888	0,0	1,0	0,1	0,0	156	99	1	1.0	0.0,NA	NA,1.0	-1.0
9889	"ENSG00000249859.14"	"PVT1"	chr8	+	127816827	127816884	127795893	127796071	127890588	127890998	9889	0,0	1,1	0,1	0,2	156	99	1	1.0	0.0,0.0	NA,0.241	-0.241
9892	"ENSG00000249859.14"	"PVT1"	chr8	+	127855154	127855319	127794532	127794734	127890588	127890998	9892	5,2	9,4	2,1	5,8	198	99	0.123003291033	0.7731018090828512	0.217,0.2	0.167,0.059	0.096
9893	"ENSG00000249859.14"	"PVT1"	chr8	+	127855154	127855319	127795220	127796008	127890588	127890998	9893	1,2	1,1	2,1	7,1	198	99	0.367645092332	1.0	0.333,0.5	0.125,0.333	0.187
9894	"ENSG00000249859.14"	"PVT1"	chr8	+	127855154	127855319	127795357	127796071	127890588	127890998	9894	2,2	1,1	2,1	0,2	198	99	0.705008423677	1.0	0.5,0.5	1.0,0.2	-0.1
9900	"ENSG00000249859.14"	"PVT1"	chr8	+	127890588	127890998	127794525	127794734	127939507	127939676	9900	42,16	1,1	26,31	0,0	198	99	0.601230186476	1.0	0.955,0.889	1.0,1.0	-0.078
9904	"ENSG00000249859.14"	"PVT1"	chr8	+	127902455	127902539	127890195	127890998	127932464	127932701	9904	0,0	2,0	0,2	3,1	183	99	1	1.0	0.0,NA	0.0,0.52	-0.26
9905	"ENSG00000249859.14"	"PVT1"	chr8	+	127932027	127932198	127890588	127890998	127932464	127932701	9905	6,2	2,0	2,0	3,1	198	99	0.00158088800226	0.039132446536445965	0.6,1.0	0.25,0.0	0.675
9906	"ENSG00000249859.14"	"PVT1"	chr8	+	127932052	127932198	127890588	127890998	127932464	127932700	9906	5,1	2,0	2,0	3,1	198	99	0.0063282299292	0.10421191362069189	0.556,1.0	0.25,0.0	0.653
9907	"ENSG00000249859.14"	"PVT1"	chr8	+	127932464	127932474	127890588	127890998	127939507	127939676	9907	0,0	33,12	0,1	21,23	109	99	1	1.0	0.0,0.0	0.0,0.038	-0.019
9909	"ENSG00000249859.14"	"PVT1"	chr8	+	127939507	127939676	127890586	127890998	127989161	127989291	9909	37,14	1,0	26,31	1,0	198	99	1	1.0	0.949,1.0	0.929,1.0	0.01
9911	"ENSG00000249859.14"	"PVT1"	chr8	+	127969415	127969537	127939507	127939676	127983903	127984204	9911	1,1	1,0	0,1	0,1	198	99	1	1.0	0.333,1.0	NA,0.333	0.333
9912	"ENSG00000249859.14"	"PVT1"	chr8	+	127969415	127969537	127939507	127939676	127989161	127989291	9912	1,0	4,2	1,1	5,8	198	99	0.221629902581	1.0	0.111,0.0	0.091,0.059	-0.019
9913	"ENSG00000249859.14"	"PVT1"	chr8	+	127982359	127982479	127939507	127939676	127983903	127984204	9913	3,0	1,0	2,1	0,1	198	99	1	1.0	0.6,NA	1.0,0.333	-0.067
9914	"ENSG00000249859.14"	"PVT1"	chr8	+	127982359	127982479	127939507	127939676	127989161	127989291	9914	4,0	4,2	0,0	5,8	198	99	0.0203975925742	0.23556585931201984	0.333,0.0	0.0,0.0	0.167
9915	"ENSG00000249859.14"	"PVT1"	chr8	+	127983903	127984204	127939507	127939676	127989161	127989291	9915	1,1	4,2	2,2	5,8	198	99	0.409238032719	1.0	0.111,0.2	0.167,0.111	0.016
9916	"ENSG00000249859.14"	"PVT1"	chr8	+	127983903	127984204	127969415	127969537	127989161	127989291	9916	0,2	0,0	2,1	1,0	198	99	1	1.0	NA,1.0	0.5,1.0	0.25
9917	"ENSG00000249859.14"	"PVT1"	chr8	+	127983903	127984204	127982359	127982479	127989161	127989291	9917	0,1	1,0	4,2	0,0	198	99	0.101456445134	0.6784102561304743	0.0,1.0	1.0,1.0	-0.5
9919	"ENSG00000249859.14"	"PVT1"	chr8	+	127994882	127995093	127989161	127989291	127996560	127996598	9919	1,0	5,4	0,1	7,3	198	99	1	1.0	0.091,0.0	0.0,0.143	-0.026
9921	"ENSG00000249859.14"	"PVT1"	chr8	+	128009589	128009718	127989161	127989291	128096517	128096654	9921	2,5	0,1	1,0	0,1	198	99	1	1.0	1.0,0.714	1.0,0.0	0.357
9926	"ENSG00000249859.14"	"PVT1"	chr8	+	128038916	128038980	128010317	128010444	128070159	128071539	9926	0,1	2,1	0,1	1,4	163	99	1	1.0	0.0,0.378	0.0,0.132	0.123
9927	"ENSG00000249859.14"	"PVT1"	chr8	+	128048447	128048609	127989161	127989291	128070159	128070272	9927	0,0	0,1	1,0	0,0	198	99	1	1.0	NA,0.0	1.0,NA	-1.0
9937	"ENSG00000249859.14"	"PVT1"	chr8	+	128070159	128070272	127989161	127989291	128096517	128096654	9937	0,2	0,1	0,1	0,1	198	99	1	1.0	NA,0.5	NA,0.333	0.167
9940	"ENSG00000249859.14"	"PVT1"	chr8	+	128070159	128070272	128010317	128010444	128096517	128096654	9940	2,2	3,1	1,5	2,0	198	99	0.195261267221	1.0	0.25,0.5	0.2,1.0	-0.225
9941	"ENSG00000249859.14"	"PVT1"	chr8	+	128070159	128070272	128010317	128010444	128096520	128096578	9941	2,1	0,0	1,4	0,1	198	99	1	1.0	1.0,1.0	1.0,0.667	0.166
9951	"ENSG00000249859.14"	"PVT1"	chr8	+	128070159	128070361	127989161	127989291	128096517	128096654	9951	0,1	0,1	0,0	0,1	198	99	1	1.0	NA,0.333	NA,0.0	0.333
9954	"ENSG00000249859.14"	"PVT1"	chr8	+	128070159	128070361	128010317	128010444	128096517	128096654	9954	2,1	3,1	1,4	2,0	198	99	0.227817450291	1.0	0.25,0.333	0.2,1.0	-0.308
9955	"ENSG00000249859.14"	"PVT1"	chr8	+	128070159	128070361	128010317	128010444	128096520	128096654	9955	2,1	0,0	1,4	0,1	198	99	1	1.0	1.0,1.0	1.0,0.667	0.166
9963	"ENSG00000249859.14"	"PVT1"	chr8	+	128070161	128070272	127989161	127989291	128096517	128096654	9963	0,1	0,1	0,1	0,1	198	99	1	1.0	NA,0.333	NA,0.333	0.0
9974	"ENSG00000249859.14"	"PVT1"	chr8	+	128095691	128095817	128010317	128010444	128096517	128096654	9974	0,0	3,1	1,0	2,0	198	99	1	1.0	0.0,0.0	0.2,NA	-0.2
9975	"ENSG00000249859.14"	"PVT1"	chr8	+	128099369	128099573	128096517	128096654	128100979	128101252	9975	0,0	9,2	0,1	3,4	198	99	1	1.0	0.0,0.0	0.0,0.111	-0.056
9980	"ENSG00000114999.8"	"TTL"	chr2	+	112485916	112485995	112482155	112482501	112494142	112494375	9980	13,5	1,0	9,9	3,0	178	99	0.0832913180906	0.6006192190197572	0.878,1.0	0.625,1.0	0.127
9981	"ENSG00000114999.8"	"TTL"	chr2	+	112520281	112520425	112502911	112503181	112528680	112541739	9981	4,10	0,0	11,6	0,2	198	99	0.546981039292	1.0	1.0,1.0	1.0,0.6	0.2
9997	"ENSG00000205464.13"	"ATP6AP1L"	chr5	+	82304933	82305481	82304614	82304850	82310156	82310207	9997	1,0	0,0	4,0	0,2	198	99	1	1.0	1.0,NA	1.0,0.0	0.5
10014	"ENSG00000215548.2"	"FRG1JP"	chr9	-	63837730	63837832	63834435	63834527	63842823	63842949	10014	3,2	1,0	1,4	0,0	198	99	1	1.0	0.6,1.0	1.0,1.0	-0.2
10015	"ENSG00000215548.2"	"FRG1JP"	chr9	-	63840082	63840205	63837730	63837832	63842823	63842949	10015	1,0	0,0	0,0	1,1	198	99	1	1.0	1.0,NA	0.0,0.0	1.0
10022	"ENSG00000188290.11"	"HES4"	chr1	-	999691	999787	999525	999613	999865	1000097	10022	40,40	1,2	7,11	0,0	195	99	0.866090512294	1.0	0.953,0.91	1.0,1.0	-0.069
10023	"ENSG00000145687.17"	"SSBP2"	chr5	-	81428584	81428683	81412803	81420533	81437429	81437458	10023	37,23	0,0	35,28	0,1	198	99	1	1.0	1.0,1.0	1.0,0.933	0.033
10024	"ENSG00000145687.17"	"SSBP2"	chr5	-	81489249	81489309	81474495	81474562	81513627	81513717	10024	19,15	0,0	47,29	1,3	159	99	0.0720697332927	0.5431866263757347	1.0,1.0	0.967,0.858	0.088
10025	"ENSG00000145687.17"	"SSBP2"	chr5	-	81513627	81513717	81489249	81489309	81615472	81615557	10025	16,22	1,1	68,52	0,0	189	99	0.661294288982	1.0	0.893,0.92	1.0,1.0	-0.093
10026	"ENSG00000145687.17"	"SSBP2"	chr5	-	81710677	81710768	81650266	81650339	81750980	81751022	10026	4,0	15,11	0,0	15,15	190	99	0.127798568201	0.7936885815385952	0.122,0.0	0.0,0.0	0.061
10030	"ENSG00000131732.12"	"ZCCHC9"	chr5	+	81304740	81305141	81301586	81301698	81308560	81308711	10030	17,10	0,0	6,4	1,0	198	99	1	1.0	1.0,1.0	0.75,1.0	0.125
10031	"ENSG00000131732.12"	"ZCCHC9"	chr5	+	81304740	81305141	81301623	81301670	81308560	81308711	10031	24,14	2,0	4,2	0,0	198	99	0.61844017009	1.0	0.857,1.0	1.0,1.0	-0.072
10032	"ENSG00000131732.12"	"ZCCHC9"	chr5	+	81308560	81308711	81301622	81301698	81308945	81309038	10032	7,7	1,0	4,5	0,0	198	99	1	1.0	0.778,1.0	1.0,1.0	-0.111
10033	"ENSG00000106052.14"	"TAX1BP1"	chr7	+	27765833	27766021	27758030	27758133	27769675	27769834	10033	63,79	2,0	49,58	0,0	198	99	0.425104507061	1.0	0.94,1.0	1.0,1.0	-0.03
10036	"ENSG00000197933.13"	"ZNF823"	chr19	-	11724193	11724254	11721264	11723342	11738816	11738945	10036	2,1	0,1	1,2	0,1	160	99	1	1.0	1.0,0.382	1.0,0.553	-0.085
10037	"ENSG00000197933.13"	"ZNF823"	chr19	-	11725200	11725327	11723112	11723342	11738816	11738946	10037	24,7	0,1	0,3	0,1	198	99	1	1.0	1.0,0.778	NA,0.6	0.289
10039	"ENSG00000113318.11"	"MSH3"	chr5	+	80775693	80775758	80768834	80769003	80778719	80778836	10039	9,1	0,0	6,8	2,0	164	99	0.596738135974	1.0	1.0,1.0	0.644,1.0	0.178
10040	"ENSG00000113318.11"	"MSH3"	chr5	+	80830636	80830740	80813624	80813741	80854129	80854316	10040	0,0	12,11	1,0	9,8	198	99	1	1.0	0.0,0.0	0.053,0.0	-0.026
10041	"ENSG00000113318.11"	"MSH3"	chr5	+	80848447	80848612	80813583	80813741	80854129	80854316	10041	0,2	12,11	1,1	9,8	198	99	0.522015678763	1.0	0.0,0.083	0.053,0.059	-0.014
10046	"ENSG00000039319.17"	"ZFYVE16"	chr5	+	80411645	80411773	80408023	80408153	80434108	80434217	10046	1,1	5,8	3,1	11,1	198	99	0.697504033875	1.0	0.091,0.059	0.12,0.333	-0.152
10047	"ENSG00000039319.17"	"ZFYVE16"	chr5	+	80427491	80427545	80408063	80408153	80434108	80434217	10047	4,4	5,8	3,1	11,1	153	99	0.272175838025	1.0	0.341,0.244	0.15,0.393	0.021
10049	"ENSG00000039319.17"	"ZFYVE16"	chr5	+	80443793	80443920	80443151	80443284	80445262	80445405	10049	2,3	9,21	0,2	32,15	198	99	0.0497051255048	0.42344033108612955	0.1,0.067	0.0,0.062	0.053
10050	"ENSG00000039319.17"	"ZFYVE16"	chr5	+	80448025	80448404	80445262	80445405	80449590	80449713	10050	11,24	2,0	20,9	0,0	198	99	0.6933418046	1.0	0.733,1.0	1.0,1.0	-0.133
10051	"ENSG00000039319.17"	"ZFYVE16"	chr5	+	80448282	80448404	80445262	80445405	80449590	80449713	10051	3,12	2,0	4,3	0,0	198	99	0.381217908687	1.0	0.429,1.0	1.0,1.0	-0.285
10052	"ENSG00000039319.17"	"ZFYVE16"	chr5	+	80472760	80472923	80459413	80459494	80473753	80473859	10052	31,17	0,0	27,18	0,1	198	99	1	1.0	1.0,1.0	1.0,0.9	0.05
10053	"ENSG00000153310.22"	"CYRIB"	chr8	-	129862228	129862334	129855582	129855747	129871374	129871496	10053	126,83	0,0	114,65	0,1	198	99	1	1.0	1.0,1.0	1.0,0.97	0.015
10054	"ENSG00000153310.22"	"CYRIB"	chr8	-	129871374	129871496	129862228	129862334	129903311	129903350	10054	93,41	1,0	75,40	0,0	198	99	1	1.0	0.979,1.0	1.0,1.0	-0.01
10055	"ENSG00000153310.22"	"CYRIB"	chr8	-	129879388	129879471	129871374	129871496	129880375	129880458	10055	37,21	0,0	20,12	0,1	182	99	1	1.0	1.0,1.0	1.0,0.867	0.067
10056	"ENSG00000153310.22"	"CYRIB"	chr8	-	129879388	129879471	129871374	129871496	129903311	129903350	10056	65,46	3,3	50,24	8,2	182	99	0.0903089435448	0.6353913836317909	0.922,0.893	0.773,0.867	0.087
10057	"ENSG00000153310.22"	"CYRIB"	chr8	-	129879388	129879471	129871374	129871496	129939607	129939754	10057	36,21	0,0	21,12	0,1	182	99	1	1.0	1.0,1.0	1.0,0.867	0.067
10059	"ENSG00000153310.22"	"CYRIB"	chr8	-	129880375	129880458	129871374	129871496	129903311	129903350	10059	2,3	3,3	0,1	8,2	182	99	0.00320745169649	0.06554459183304953	0.266,0.352	0.0,0.214	0.202
10061	"ENSG00000153310.22"	"CYRIB"	chr8	-	129880375	129880458	129879388	129879471	129903311	129903350	10061	3,4	29,26	0,0	30,12	182	99	0.007659514444	0.11826828022941173	0.053,0.077	0.0,0.0	0.065
10063	"ENSG00000153310.22"	"CYRIB"	chr8	-	129896671	129896854	129879388	129879471	129903311	129903350	10063	0,0	29,26	0,1	30,12	198	99	1	1.0	0.0,0.0	0.0,0.04	-0.02
10064	"ENSG00000153310.22"	"CYRIB"	chr8	-	129896671	129896854	129880375	129880458	129903311	129903350	10064	0,0	2,4	0,1	0,0	198	99	1	1.0	0.0,0.0	NA,1.0	-1.0
10065	"ENSG00000153310.22"	"CYRIB"	chr8	-	129896748	129896854	129879388	129879471	129903311	129903350	10065	0,2	29,26	1,1	30,12	198	99	0.901093691849	1.0	0.0,0.037	0.016,0.04	-0.01
10066	"ENSG00000153310.22"	"CYRIB"	chr8	-	129903311	129903350	129871374	129871496	129939607	129939763	10066	12,11	0,0	14,3	0,1	138	99	1	1.0	1.0,1.0	1.0,0.683	0.158
10067	"ENSG00000153310.22"	"CYRIB"	chr8	-	129903311	129903350	129879388	129879471	129939607	129939763	10067	23,24	0,1	21,5	1,0	138	99	1	1.0	1.0,0.945	0.938,1.0	0.003
10069	"ENSG00000153310.22"	"CYRIB"	chr8	-	129904498	129904585	129903311	129903350	129939607	129939746	10069	21,18	17,14	32,26	12,5	186	99	0.00871158863566	0.1295807655035171	0.397,0.406	0.587,0.735	-0.26
10070	"ENSG00000153310.22"	"CYRIB"	chr8	-	129904498	129904585	129903311	129903350	129970942	129970972	10070	15,19	15,12	23,15	0,2	186	99	9.42919711977e-07	0.00014844573609596308	0.347,0.457	1.0,0.8	-0.498
10071	"ENSG00000153310.22"	"CYRIB"	chr8	-	129912359	129912417	129904498	129904585	129970942	129970995	10071	0,0	3,8	0,1	3,3	157	99	1	1.0	0.0,0.0	0.0,0.174	-0.087
10072	"ENSG00000153310.22"	"CYRIB"	chr8	-	129912469	129912515	129903311	129903350	129970942	129970990	10072	1,0	15,12	0,0	0,2	145	99	1	1.0	0.044,0.0	NA,0.0	0.022
10073	"ENSG00000153310.22"	"CYRIB"	chr8	-	129912469	129912515	129904498	129904585	129970942	129970990	10073	2,0	3,8	5,0	3,3	145	99	0.115790581199	0.7428664443698477	0.313,0.0	0.532,0.0	-0.11
10081	"ENSG00000253438.5"	"PCAT1"	chr8	+	126589191	126589290	126557874	126557931	126617388	126617741	10081	2,1	1,0	1,1	0,0	198	99	1	1.0	0.5,1.0	1.0,1.0	-0.25
10092	"ENSG00000164329.15"	"TENT2"	chr5	+	79617529	79617599	79613010	79613075	79619611	79619764	10092	1,0	4,4	3,0	2,3	169	99	0.121222918194	0.7649394890187493	0.128,0.0	0.468,0.0	-0.17
10093	"ENSG00000164329.15"	"TENT2"	chr5	+	79623251	79623489	79619993	79620083	79640850	79640965	10093	21,19	0,1	15,5	0,0	198	99	1	1.0	1.0,0.905	1.0,1.0	-0.047
10095	"ENSG00000164329.15"	"TENT2"	chr5	+	79656957	79657001	79648861	79649190	79668891	79669028	10095	18,5	0,1	9,1	0,0	143	99	1	1.0	1.0,0.776	1.0,1.0	-0.112
